"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","FIRNumber","UnitId","DistrictId","DateOfFIR","CrimeType","Status","Latitude","Longitude"
"48211000000078590","48211000000013007","2026-07-22 09:29:27:808","2026-07-22 09:29:27:808","FIR/2026/03338","48211000000072947","48211000000048016","2026-01-02","Chain Snatching","Chargesheeted","15.884746","75.194851"
"48211000000078591","48211000000013007","2026-07-22 09:29:27:809","2026-07-22 09:29:27:809","FIR/2026/03339","48211000000072947","48211000000048016","2025-10-24","Chain Snatching","Under Investigation","15.891851","75.173353"
"48211000000078592","48211000000013007","2026-07-22 09:29:27:810","2026-07-22 09:29:27:810","FIR/2026/03340","48211000000072947","48211000000048016","2026-01-10","Burglary","Closed","15.90442","75.169878"
"48211000000078593","48211000000013007","2026-07-22 09:29:27:812","2026-07-22 09:29:27:812","FIR/2026/03341","48211000000072947","48211000000048016","2026-06-26","Theft","Under Investigation","15.876079","75.157773"
"48211000000078594","48211000000013007","2026-07-22 09:29:27:813","2026-07-22 09:29:27:813","FIR/2026/03342","48211000000072947","48211000000048016","2026-06-09","Chain Snatching","Under Investigation","15.919311","75.145887"
"48211000000078595","48211000000013007","2026-07-22 09:29:27:815","2026-07-22 09:29:27:815","FIR/2026/03343","48211000000072947","48211000000048016","2026-02-04","Theft","Chargesheeted","15.888487","75.169072"
"48211000000078596","48211000000013007","2026-07-22 09:29:27:816","2026-07-22 09:29:27:816","FIR/2026/03344","48211000000072947","48211000000048016","2026-04-17","Theft","Under Investigation","15.878314","75.163547"
"48211000000078597","48211000000013007","2026-07-22 09:29:27:817","2026-07-22 09:29:27:817","FIR/2026/03345","48211000000072947","48211000000048016","2025-10-05","Robbery","Closed","15.89271","75.179521"
"48211000000078598","48211000000013007","2026-07-22 09:29:27:819","2026-07-22 09:29:27:819","FIR/2026/03346","48211000000072947","48211000000048016","2026-01-04","Cybercrime","Closed","15.905955","75.13954"
"48211000000078599","48211000000013007","2026-07-22 09:29:27:820","2026-07-22 09:29:27:820","FIR/2026/03347","48211000000072947","48211000000048016","2025-08-21","Extortion","Under Investigation","15.896647","75.178166"
"48211000000078600","48211000000013007","2026-07-22 09:29:27:822","2026-07-22 09:29:27:822","FIR/2026/03348","48211000000072947","48211000000048016","2025-09-17","Fraud","Chargesheeted","15.887734","75.180981"
"48211000000078601","48211000000013007","2026-07-22 09:29:27:823","2026-07-22 09:29:27:823","FIR/2026/03349","48211000000072947","48211000000048016","2025-11-02","Theft","Chargesheeted","15.847381","75.18943"
"48211000000078602","48211000000013007","2026-07-22 09:29:27:825","2026-07-22 09:29:27:825","FIR/2026/03350","48211000000072947","48211000000048016","2026-07-01","Vehicle Theft","Chargesheeted","15.876379","75.170846"
"48211000000078603","48211000000013007","2026-07-22 09:29:27:826","2026-07-22 09:29:27:826","FIR/2026/03351","48211000000072947","48211000000048016","2025-11-14","Burglary","Under Investigation","15.883007","75.184881"
"48211000000078604","48211000000013007","2026-07-22 09:29:27:827","2026-07-22 09:29:27:827","FIR/2026/03352","48211000000072947","48211000000048016","2026-03-29","Cybercrime","Closed","15.875179","75.166072"
"48211000000078605","48211000000013007","2026-07-22 09:29:27:829","2026-07-22 09:29:27:829","FIR/2026/03353","48211000000072947","48211000000048016","2026-02-07","Fraud","Under Investigation","15.88136","75.180389"
"48211000000078606","48211000000013007","2026-07-22 09:29:27:830","2026-07-22 09:29:27:830","FIR/2026/03354","48211000000072947","48211000000048016","2025-12-29","Theft","Chargesheeted","15.885024","75.166079"
"48211000000078607","48211000000013007","2026-07-22 09:29:27:832","2026-07-22 09:29:27:832","FIR/2026/03355","48211000000072947","48211000000048016","2026-05-28","Theft","Under Investigation","15.916239","75.160391"
"48211000000078608","48211000000013007","2026-07-22 09:29:27:833","2026-07-22 09:29:27:833","FIR/2026/03356","48211000000072947","48211000000048016","2026-06-05","Theft","Closed","15.915125","75.212988"
"48211000000078609","48211000000013007","2026-07-22 09:29:27:835","2026-07-22 09:29:27:835","FIR/2026/03357","48211000000072947","48211000000048016","2026-06-21","Assault","Chargesheeted","15.881664","75.17226"
"48211000000078610","48211000000013007","2026-07-22 09:29:27:836","2026-07-22 09:29:27:836","FIR/2026/03358","48211000000072947","48211000000048016","2025-12-10","Theft","Under Investigation","15.875682","75.169742"
"48211000000078611","48211000000013007","2026-07-22 09:29:27:837","2026-07-22 09:29:27:837","FIR/2026/03359","48211000000072947","48211000000048016","2026-06-28","Robbery","Chargesheeted","15.890286","75.179824"
"48211000000078612","48211000000013007","2026-07-22 09:29:27:839","2026-07-22 09:29:27:839","FIR/2026/03360","48211000000072947","48211000000048016","2025-12-06","Extortion","Chargesheeted","15.886956","75.168031"
"48211000000078613","48211000000013007","2026-07-22 09:29:27:840","2026-07-22 09:29:27:840","FIR/2026/03361","48211000000072947","48211000000048016","2025-11-02","Fraud","Chargesheeted","15.87372","75.182944"
"48211000000078614","48211000000013007","2026-07-22 09:29:27:841","2026-07-22 09:29:27:841","FIR/2026/03362","48211000000072947","48211000000048016","2026-03-26","Theft","Chargesheeted","15.88017","75.181881"
"48211000000078615","48211000000013007","2026-07-22 09:29:27:843","2026-07-22 09:29:27:843","FIR/2026/03363","48211000000072947","48211000000048016","2025-09-05","Assault","Under Investigation","15.899496","75.13553"
"48211000000078616","48211000000013007","2026-07-22 09:29:27:844","2026-07-22 09:29:27:844","FIR/2026/03364","48211000000072947","48211000000048016","2025-10-04","Assault","Under Investigation","15.879173","75.182378"
"48211000000078617","48211000000013007","2026-07-22 09:29:27:846","2026-07-22 09:29:27:846","FIR/2026/03365","48211000000072947","48211000000048016","2026-04-08","Theft","Closed","15.885415","75.17056"
"48211000000078618","48211000000013007","2026-07-22 09:29:27:847","2026-07-22 09:29:27:847","FIR/2026/03366","48211000000072947","48211000000048016","2026-06-15","Vehicle Theft","Under Investigation","15.874235","75.169049"
"48211000000078619","48211000000013007","2026-07-22 09:29:27:848","2026-07-22 09:29:27:848","FIR/2026/03367","48211000000072947","48211000000048016","2025-12-13","Cybercrime","Closed","15.876719","75.177752"
"48211000000078620","48211000000013007","2026-07-22 09:29:27:850","2026-07-22 09:29:27:850","FIR/2026/03368","48211000000072947","48211000000048016","2026-04-29","Assault","Chargesheeted","15.881178","75.172691"
"48211000000078621","48211000000013007","2026-07-22 09:29:27:851","2026-07-22 09:29:27:851","FIR/2026/03369","48211000000072947","48211000000048016","2025-12-30","Robbery","Under Investigation","15.891613","75.165294"
"48211000000078622","48211000000013007","2026-07-22 09:29:27:852","2026-07-22 09:29:27:852","FIR/2026/03370","48211000000072947","48211000000048016","2025-10-19","Domestic Violence","Closed","15.874768","75.175196"
"48211000000078623","48211000000013007","2026-07-22 09:29:27:860","2026-07-22 09:29:27:860","FIR/2026/03371","48211000000072947","48211000000048016","2026-02-03","Robbery","Closed","15.89248","75.171157"
"48211000000078624","48211000000013007","2026-07-22 09:29:27:862","2026-07-22 09:29:27:862","FIR/2026/03372","48211000000072947","48211000000048016","2026-03-08","Theft","Under Investigation","15.882243","75.164161"
"48211000000078625","48211000000013007","2026-07-22 09:29:27:863","2026-07-22 09:29:27:863","FIR/2026/03373","48211000000072947","48211000000048016","2026-01-19","Domestic Violence","Closed","15.905167","75.203987"
"48211000000078626","48211000000013007","2026-07-22 09:29:27:865","2026-07-22 09:29:27:865","FIR/2026/03374","48211000000072947","48211000000048016","2025-08-09","Vehicle Theft","Chargesheeted","15.879232","75.176809"
"48211000000078627","48211000000013007","2026-07-22 09:29:27:866","2026-07-22 09:29:27:866","FIR/2026/03375","48211000000072947","48211000000048016","2026-02-26","Theft","Closed","15.877758","75.169713"
"48211000000078628","48211000000013007","2026-07-22 09:29:27:868","2026-07-22 09:29:27:868","FIR/2026/03376","48211000000072947","48211000000048016","2025-09-13","Cybercrime","Under Investigation","15.885428","75.17284"
"48211000000078629","48211000000013007","2026-07-22 09:29:27:869","2026-07-22 09:29:27:869","FIR/2026/03377","48211000000072947","48211000000048016","2026-03-30","Theft","Under Investigation","15.886459","75.166239"
"48211000000078630","48211000000013007","2026-07-22 09:29:27:871","2026-07-22 09:29:27:871","FIR/2026/03378","48211000000072947","48211000000048016","2025-09-12","Assault","Chargesheeted","15.885574","75.176052"
"48211000000078631","48211000000013007","2026-07-22 09:29:27:872","2026-07-22 09:29:27:872","FIR/2026/03379","48211000000072947","48211000000048016","2026-03-23","Cybercrime","Under Investigation","15.882329","75.168274"
"48211000000078632","48211000000013007","2026-07-22 09:29:27:874","2026-07-22 09:29:27:874","FIR/2026/03380","48211000000072947","48211000000048016","2026-02-23","Theft","Chargesheeted","15.889236","75.199031"
"48211000000078633","48211000000013007","2026-07-22 09:29:27:875","2026-07-22 09:29:27:875","FIR/2026/03381","48211000000072947","48211000000048016","2026-01-23","Assault","Under Investigation","15.915542","75.201457"
"48211000000078634","48211000000013007","2026-07-22 09:29:27:877","2026-07-22 09:29:27:877","FIR/2026/03382","48211000000072947","48211000000048016","2025-11-07","Domestic Violence","Chargesheeted","15.907688","75.158119"
"48211000000078635","48211000000013007","2026-07-22 09:29:27:878","2026-07-22 09:29:27:878","FIR/2026/03383","48211000000072947","48211000000048016","2025-10-15","Assault","Chargesheeted","15.892799","75.162072"
"48211000000078636","48211000000013007","2026-07-22 09:29:27:880","2026-07-22 09:29:27:880","FIR/2026/03384","48211000000072947","48211000000048016","2026-01-28","Cybercrime","Chargesheeted","15.877617","75.191532"
"48211000000078637","48211000000013007","2026-07-22 09:29:27:881","2026-07-22 09:29:27:881","FIR/2026/03385","48211000000072947","48211000000048016","2025-11-20","Theft","Under Investigation","15.886893","75.167558"
"48211000000078638","48211000000013007","2026-07-22 09:29:27:882","2026-07-22 09:29:27:882","FIR/2026/03386","48211000000072947","48211000000048016","2026-02-14","Cybercrime","Under Investigation","15.891549","75.183582"
"48211000000078639","48211000000013007","2026-07-22 09:29:27:884","2026-07-22 09:29:27:884","FIR/2026/03387","48211000000072947","48211000000048016","2025-10-24","Fraud","Under Investigation","15.87941","75.166229"
"48211000000078640","48211000000013007","2026-07-22 09:29:27:885","2026-07-22 09:29:27:885","FIR/2026/03388","48211000000072947","48211000000048016","2025-12-10","Theft","Closed","15.887347","75.164781"
"48211000000078641","48211000000013007","2026-07-22 09:29:27:887","2026-07-22 09:29:27:887","FIR/2026/03389","48211000000072947","48211000000048016","2026-02-04","Domestic Violence","Chargesheeted","15.885739","75.162143"
"48211000000078642","48211000000013007","2026-07-22 09:29:27:888","2026-07-22 09:29:27:888","FIR/2026/03390","48211000000072947","48211000000048016","2025-10-14","Vehicle Theft","Chargesheeted","15.874046","75.170488"
"48211000000078643","48211000000013007","2026-07-22 09:29:27:889","2026-07-22 09:29:27:889","FIR/2026/03391","48211000000072947","48211000000048016","2026-03-31","Chain Snatching","Closed","15.887947","75.170581"
"48211000000078644","48211000000013007","2026-07-22 09:29:27:891","2026-07-22 09:29:27:891","FIR/2026/03392","48211000000072947","48211000000048016","2026-06-21","Robbery","Under Investigation","15.894646","75.168826"
"48211000000078645","48211000000013007","2026-07-22 09:29:27:892","2026-07-22 09:29:27:892","FIR/2026/03393","48211000000072947","48211000000048016","2026-07-02","Assault","Closed","15.889884","75.176724"
"48211000000078646","48211000000013007","2026-07-22 09:29:27:893","2026-07-22 09:29:27:893","FIR/2026/03394","48211000000072947","48211000000048016","2026-03-01","Cybercrime","Under Investigation","15.882986","75.182364"
"48211000000078647","48211000000013007","2026-07-22 09:29:27:895","2026-07-22 09:29:27:895","FIR/2026/03395","48211000000072947","48211000000048016","2025-12-21","Burglary","Under Investigation","15.878832","75.165088"
"48211000000078648","48211000000013007","2026-07-22 09:29:27:896","2026-07-22 09:29:27:896","FIR/2026/03396","48211000000072947","48211000000048016","2026-02-03","Chain Snatching","Chargesheeted","15.882987","75.172689"
"48211000000078649","48211000000013007","2026-07-22 09:29:27:898","2026-07-22 09:29:27:898","FIR/2026/03397","48211000000072947","48211000000048016","2026-03-24","Fraud","Chargesheeted","15.914087","75.199108"
"48211000000078650","48211000000013007","2026-07-22 09:29:27:900","2026-07-22 09:29:27:900","FIR/2026/03398","48211000000072947","48211000000048016","2025-08-14","Burglary","Chargesheeted","15.887932","75.16406"
"48211000000078651","48211000000013007","2026-07-22 09:29:27:901","2026-07-22 09:29:27:901","FIR/2026/03399","48211000000072947","48211000000048016","2026-03-24","Fraud","Chargesheeted","15.877105","75.174451"
"48211000000078652","48211000000013007","2026-07-22 09:29:27:903","2026-07-22 09:29:27:903","FIR/2026/03400","48211000000072947","48211000000048016","2026-05-05","Chain Snatching","Under Investigation","15.885171","75.17618"
"48211000000078653","48211000000013007","2026-07-22 09:29:27:904","2026-07-22 09:29:27:904","FIR/2026/03401","48211000000072947","48211000000048016","2025-09-11","Domestic Violence","Under Investigation","15.875516","75.184354"
"48211000000078654","48211000000013007","2026-07-22 09:29:27:905","2026-07-22 09:29:27:905","FIR/2026/03402","48211000000072947","48211000000048016","2026-04-13","Chain Snatching","Closed","15.902589","75.155955"
"48211000000078655","48211000000013007","2026-07-22 09:29:27:907","2026-07-22 09:29:27:907","FIR/2026/03403","48211000000072947","48211000000048016","2025-12-19","Theft","Chargesheeted","15.874287","75.171297"
"48211000000078656","48211000000013007","2026-07-22 09:29:27:908","2026-07-22 09:29:27:908","FIR/2026/03404","48211000000072947","48211000000048016","2026-06-11","Vehicle Theft","Chargesheeted","15.86478","75.16158"
"48211000000078657","48211000000013007","2026-07-22 09:29:27:910","2026-07-22 09:29:27:910","FIR/2026/03405","48211000000072947","48211000000048016","2026-02-04","Theft","Closed","15.922958","75.16301"
"48211000000078658","48211000000013007","2026-07-22 09:29:27:911","2026-07-22 09:29:27:911","FIR/2026/03406","48211000000072947","48211000000048016","2026-01-11","Burglary","Chargesheeted","15.879727","75.173163"
"48211000000078659","48211000000013007","2026-07-22 09:29:27:912","2026-07-22 09:29:27:912","FIR/2026/03407","48211000000072947","48211000000048016","2026-05-07","Theft","Chargesheeted","15.887244","75.164619"
"48211000000078660","48211000000013007","2026-07-22 09:29:27:914","2026-07-22 09:29:27:914","FIR/2026/03408","48211000000072947","48211000000048016","2025-10-31","Theft","Under Investigation","15.886769","75.165361"
