"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","CameraName","Latitude","Longitude","DistrictId","Status","InstalledDate","UnitId"
"48211000000130051","48211000000013007","2026-07-22 14:32:44:896","2026-07-22 14:32:44:896","Anekal Court Complex Cam 1","12.877173","77.363069","48211000000048013","Active","2020-09-10","48211000000072965"
"48211000000130052","48211000000013007","2026-07-22 14:32:44:897","2026-07-22 14:32:44:897","Anekal Bus Stand Cam 2","12.884927","77.357625","48211000000048013","Active","2026-02-25","48211000000072965"
"48211000000130053","48211000000013007","2026-07-22 14:32:44:899","2026-07-22 14:32:44:899","Anekal College Cam 3","12.874896","77.346378","48211000000048013","Active","2019-03-06","48211000000072965"
"48211000000130054","48211000000013007","2026-07-22 14:32:44:900","2026-07-22 14:32:44:900","Anekal Market Cam 4","12.884887","77.357691","48211000000048013","Inactive","2022-01-30","48211000000072965"
"48211000000130055","48211000000013007","2026-07-22 14:32:44:901","2026-07-22 14:32:44:901","Anekal Railway Junction Cam 5","12.896681","77.355007","48211000000048013","Active","2023-10-30","48211000000072965"
"48211000000130056","48211000000013007","2026-07-22 14:32:44:903","2026-07-22 14:32:44:903","Anekal School Zone Cam 6","12.875183","77.373548","48211000000048013","Active","2024-11-17","48211000000072965"
"48211000000130057","48211000000013007","2026-07-22 14:32:44:904","2026-07-22 14:32:44:904","Anekal Railway Junction Cam 7","12.888067","77.359063","48211000000048013","Active","2022-12-22","48211000000072965"
"48211000000130058","48211000000013007","2026-07-22 14:32:44:905","2026-07-22 14:32:44:905","Anekal Bus Stand Cam 8","12.888567","77.352911","48211000000048013","Active","2024-02-24","48211000000072965"
"48211000000130059","48211000000013007","2026-07-22 14:32:44:907","2026-07-22 14:32:44:907","Anekal Court Complex Cam 9","12.884154","77.370865","48211000000048013","Active","2019-11-27","48211000000072965"
"48211000000130060","48211000000013007","2026-07-22 14:32:44:908","2026-07-22 14:32:44:908","Anekal Mosque Cam 10","12.873485","77.367333","48211000000048013","Inactive","2023-07-19","48211000000072965"
"48211000000130061","48211000000013007","2026-07-22 14:32:44:909","2026-07-22 14:32:44:909","Anekal Market Cam 11","12.882157","77.349549","48211000000048013","Active","2020-12-02","48211000000072965"
"48211000000130062","48211000000013007","2026-07-22 14:32:44:911","2026-07-22 14:32:44:911","Anekal Government Office Cam 12","12.883396","77.358913","48211000000048013","Active","2025-05-06","48211000000072965"
"48211000000130063","48211000000013007","2026-07-22 14:32:44:912","2026-07-22 14:32:44:912","Yelahanka Court Complex Cam 1","12.89988","77.583398","48211000000048013","Active","2025-05-10","48211000000072966"
"48211000000130064","48211000000013007","2026-07-22 14:32:44:913","2026-07-22 14:32:44:913","Yelahanka School Zone Cam 2","12.912771","77.575854","48211000000048013","Active","2022-02-22","48211000000072966"
"48211000000130065","48211000000013007","2026-07-22 14:32:44:915","2026-07-22 14:32:44:915","Yelahanka Market Cam 3","12.901813","77.546186","48211000000048013","Active","2022-07-12","48211000000072966"
"48211000000130066","48211000000013007","2026-07-22 14:32:44:916","2026-07-22 14:32:44:916","Yelahanka Hospital Cam 4","12.910023","77.56543","48211000000048013","Active","2023-06-20","48211000000072966"
"48211000000130067","48211000000013007","2026-07-22 14:32:44:917","2026-07-22 14:32:44:917","Yelahanka Police HQ Gate Cam 5","12.929608","77.558794","48211000000048013","Active","2023-05-13","48211000000072966"
"48211000000130068","48211000000013007","2026-07-22 14:32:44:919","2026-07-22 14:32:44:919","Yelahanka Residential Cam 6","12.905838","77.550195","48211000000048013","Active","2020-07-27","48211000000072966"
"48211000000130069","48211000000013007","2026-07-22 14:32:44:920","2026-07-22 14:32:44:920","Yelahanka School Zone Cam 7","12.893157","77.558536","48211000000048013","Active","2022-11-17","48211000000072966"
"48211000000130070","48211000000013007","2026-07-22 14:32:44:921","2026-07-22 14:32:44:921","Yelahanka Church Cam 8","12.910148","77.564189","48211000000048013","Active","2025-10-14","48211000000072966"
"48211000000130071","48211000000013007","2026-07-22 14:32:44:923","2026-07-22 14:32:44:923","Yelahanka Residential Cam 9","12.904836","77.582393","48211000000048013","Active","2022-08-29","48211000000072966"
"48211000000130072","48211000000013007","2026-07-22 14:32:44:924","2026-07-22 14:32:44:924","Yelahanka College Cam 10","12.910343","77.565234","48211000000048013","Active","2022-12-28","48211000000072966"
"48211000000130073","48211000000013007","2026-07-22 14:32:44:925","2026-07-22 14:32:44:925","Yelahanka Hospital Cam 11","12.918467","77.556273","48211000000048013","Active","2026-05-30","48211000000072966"
"48211000000130074","48211000000013007","2026-07-22 14:32:44:927","2026-07-22 14:32:44:927","Yelahanka Temple Cam 12","12.901205","77.566553","48211000000048013","Active","2019-10-29","48211000000072966"
"48211000000130075","48211000000013007","2026-07-22 14:32:44:928","2026-07-22 14:32:44:928","Yelahanka Main Road Junction Cam 13","12.911206","77.566407","48211000000048013","Active","2020-09-23","48211000000072966"
"48211000000130077","48211000000013007","2026-07-22 14:32:45:195","2026-07-22 14:32:45:195","Nelamangala Temple Cam 1","13.4443","77.47756","48211000000054383","Active","2022-01-09","48211000000072967"
"48211000000130078","48211000000013007","2026-07-22 14:32:45:197","2026-07-22 14:32:45:197","Nelamangala Residential Cam 2","13.441082","77.472571","48211000000054383","Active","2025-03-22","48211000000072967"
"48211000000130079","48211000000013007","2026-07-22 14:32:45:199","2026-07-22 14:32:45:199","Nelamangala School Zone Cam 3","13.446857","77.480005","48211000000054383","Active","2020-01-17","48211000000072967"
"48211000000130080","48211000000013007","2026-07-22 14:32:45:200","2026-07-22 14:32:45:200","Nelamangala Church Cam 4","13.426751","77.473518","48211000000054383","Active","2022-04-10","48211000000072967"
"48211000000130081","48211000000013007","2026-07-22 14:32:45:202","2026-07-22 14:32:45:202","Doddaballapura Court Complex Cam 1","12.868974","77.839554","48211000000054383","Active","2020-11-25","48211000000072968"
"48211000000130082","48211000000013007","2026-07-22 14:32:45:204","2026-07-22 14:32:45:204","Doddaballapura Temple Cam 2","12.888442","77.862814","48211000000054383","Active","2024-07-12","48211000000072968"
"48211000000130083","48211000000013007","2026-07-22 14:32:45:205","2026-07-22 14:32:45:205","Devanahalli College Cam 1","13.003503","77.337462","48211000000054383","Active","2023-01-19","48211000000072969"
"48211000000130084","48211000000013007","2026-07-22 14:32:45:207","2026-07-22 14:32:45:207","Devanahalli Government Office Cam 2","13.004514","77.346424","48211000000054383","Active","2025-11-30","48211000000072969"
"48211000000130085","48211000000013007","2026-07-22 14:32:45:209","2026-07-22 14:32:45:209","Devanahalli Temple Cam 3","13.001588","77.349836","48211000000054383","Inactive","2023-06-09","48211000000072969"
"48211000000130086","48211000000013007","2026-07-22 14:32:45:210","2026-07-22 14:32:45:210","Hosakote College Cam 1","13.229147","77.95727","48211000000054383","Active","2026-04-20","48211000000072970"
"48211000000130087","48211000000013007","2026-07-22 14:32:45:212","2026-07-22 14:32:45:212","Hosakote Bus Stand Cam 2","13.252225","77.966361","48211000000054383","Active","2021-04-02","48211000000072970"
"48211000000130088","48211000000013007","2026-07-22 14:32:45:213","2026-07-22 14:32:45:213","Hosakote Residential Cam 3","13.245356","77.956441","48211000000054383","Active","2022-04-08","48211000000072970"
"48211000000130089","48211000000013007","2026-07-22 14:32:45:215","2026-07-22 14:32:45:215","Hosakote Police HQ Gate Cam 4","13.223394","77.940163","48211000000054383","Active","2022-08-27","48211000000072970"
"48211000000130090","48211000000013007","2026-07-22 14:32:45:216","2026-07-22 14:32:45:216","Hosakote Residential Cam 5","13.227923","77.955104","48211000000054383","Active","2025-04-28","48211000000072970"
"48211000000130091","48211000000013007","2026-07-22 14:32:45:218","2026-07-22 14:32:45:218","Hosakote Hospital Cam 6","13.235586","77.956196","48211000000054383","Active","2025-03-03","48211000000072970"
"48211000000130092","48211000000013007","2026-07-22 14:32:45:220","2026-07-22 14:32:45:220","Basavakalyana Church Cam 1","17.687796","76.706935","48211000000054384","Active","2023-08-03","48211000000072972"
"48211000000130093","48211000000013007","2026-07-22 14:32:45:222","2026-07-22 14:32:45:222","Basavakalyana Temple Cam 2","17.703936","76.715676","48211000000054384","Active","2026-05-21","48211000000072972"
"48211000000130094","48211000000013007","2026-07-22 14:32:45:223","2026-07-22 14:32:45:223","Basavakalyana Residential Cam 3","17.69392","76.702245","48211000000054384","Active","2025-09-15","48211000000072972"
"48211000000130095","48211000000013007","2026-07-22 14:32:45:225","2026-07-22 14:32:45:225","Basavakalyana Railway Junction Cam 4","17.698607","76.696273","48211000000054384","Active","2023-09-10","48211000000072972"
"48211000000130096","48211000000013007","2026-07-22 14:32:45:227","2026-07-22 14:32:45:227","Basavakalyana Bus Stand Cam 5","17.680462","76.708725","48211000000054384","Active","2025-01-08","48211000000072972"
"48211000000130097","48211000000013007","2026-07-22 14:32:45:229","2026-07-22 14:32:45:229","Basavakalyana School Zone Cam 6","17.685456","76.717528","48211000000054384","Active","2026-05-17","48211000000072972"
"48211000000130098","48211000000013007","2026-07-22 14:32:45:230","2026-07-22 14:32:45:230","Basavakalyana Police HQ Gate Cam 7","17.705257","76.713357","48211000000054384","Inactive","2026-03-27","48211000000072972"
"48211000000130099","48211000000013007","2026-07-22 14:32:45:232","2026-07-22 14:32:45:232","Bhalki Mosque Cam 1","17.627437","77.311115","48211000000054384","Active","2019-02-13","48211000000072973"
"48211000000130100","48211000000013007","2026-07-22 14:32:45:234","2026-07-22 14:32:45:234","Bhalki Main Road Junction Cam 2","17.610648","77.322729","48211000000054384","Active","2025-07-05","48211000000072973"
"48211000000130101","48211000000013007","2026-07-22 14:32:45:236","2026-07-22 14:32:45:236","Bhalki Bus Stand Cam 3","17.623694","77.325262","48211000000054384","Active","2025-08-07","48211000000072973"
"48211000000130102","48211000000013007","2026-07-22 14:32:45:238","2026-07-22 14:32:45:238","Bhalki Market Cam 4","17.621085","77.331848","48211000000054384","Active","2022-04-25","48211000000072973"
"48211000000130103","48211000000013007","2026-07-22 14:32:45:240","2026-07-22 14:32:45:240","Bhalki School Zone Cam 5","17.60623","77.331867","48211000000054384","Active","2020-08-03","48211000000072973"
"48211000000130104","48211000000013007","2026-07-22 14:32:45:242","2026-07-22 14:32:45:242","Bidar Court Complex Cam 1","18.030194","76.943204","48211000000054384","Active","2022-11-27","48211000000072974"
"48211000000130105","48211000000013007","2026-07-22 14:32:45:244","2026-07-22 14:32:45:244","Bidar Main Road Junction Cam 2","18.031718","76.9408","48211000000054384","Active","2019-10-03","48211000000072974"
"48211000000130106","48211000000013007","2026-07-22 14:32:45:245","2026-07-22 14:32:45:245","Bidar School Zone Cam 3","18.024268","76.950206","48211000000054384","Inactive","2022-11-06","48211000000072974"
"48211000000130107","48211000000013007","2026-07-22 14:32:45:247","2026-07-22 14:32:45:247","Bidar Hospital Cam 4","18.019367","76.943431","48211000000054384","Active","2021-09-26","48211000000072974"
"48211000000130108","48211000000013007","2026-07-22 14:32:45:249","2026-07-22 14:32:45:249","Bidar Bus Stand Cam 5","18.026112","76.93998","48211000000054384","Active","2024-03-07","48211000000072974"
"48211000000130109","48211000000013007","2026-07-22 14:32:45:251","2026-07-22 14:32:45:251","Bidar Hospital Cam 6","18.030905","76.945044","48211000000054384","Active","2026-05-16","48211000000072974"
"48211000000130110","48211000000013007","2026-07-22 14:32:45:252","2026-07-22 14:32:45:252","Bidar Police HQ Gate Cam 7","18.030071","76.955561","48211000000054384","Active","2024-01-16","48211000000072974"
"48211000000130111","48211000000013007","2026-07-22 14:32:45:254","2026-07-22 14:32:45:254","Bidar Main Road Junction Cam 8","18.034968","76.940581","48211000000054384","Active","2022-02-14","48211000000072974"
"48211000000130112","48211000000013007","2026-07-22 14:32:45:256","2026-07-22 14:32:45:256","Bidar School Zone Cam 9","18.017414","76.952943","48211000000054384","Active","2025-01-08","48211000000072974"
"48211000000130113","48211000000013007","2026-07-22 14:32:45:257","2026-07-22 14:32:45:257","Bidar College Cam 10","18.031486","76.94685","48211000000054384","Active","2024-06-27","48211000000072974"
"48211000000130114","48211000000013007","2026-07-22 14:32:45:259","2026-07-22 14:32:45:259","Bidar Police HQ Gate Cam 11","18.02223","76.94254","48211000000054384","Active","2023-05-27","48211000000072974"
"48211000000130115","48211000000013007","2026-07-22 14:32:45:261","2026-07-22 14:32:45:261","Bidar Church Cam 12","18.036566","76.942537","48211000000054384","Active","2020-12-07","48211000000072974"
"48211000000130116","48211000000013007","2026-07-22 14:32:45:263","2026-07-22 14:32:45:263","Bidar Temple Cam 13","18.016098","76.944526","48211000000054384","Active","2025-08-14","48211000000072974"
"48211000000130117","48211000000013007","2026-07-22 14:32:45:265","2026-07-22 14:32:45:265","Bidar School Zone Cam 14","18.029818","76.949278","48211000000054384","Active","2020-04-24","48211000000072974"
"48211000000130118","48211000000013007","2026-07-22 14:32:45:266","2026-07-22 14:32:45:266","Bidar Railway Junction Cam 15","18.02601","76.947229","48211000000054384","Active","2025-09-08","48211000000072974"
"48211000000130119","48211000000013007","2026-07-22 14:32:45:268","2026-07-22 14:32:45:268","Bidar Hospital Cam 16","18.030285","76.946564","48211000000054384","Active","2025-01-10","48211000000072974"
"48211000000130120","48211000000013007","2026-07-22 14:32:45:270","2026-07-22 14:32:45:270","Bidar Hospital Cam 17","18.019896","76.941082","48211000000054384","Active","2024-06-28","48211000000072974"
"48211000000130121","48211000000013007","2026-07-22 14:32:45:272","2026-07-22 14:32:45:272","Chitgoppa Market Cam 1","18.420282","77.283831","48211000000054384","Active","2019-02-09","48211000000072975"
"48211000000130122","48211000000013007","2026-07-22 14:32:45:273","2026-07-22 14:32:45:273","Chitgoppa Residential Cam 2","18.428407","77.294836","48211000000054384","Active","2024-09-01","48211000000072975"
"48211000000130123","48211000000013007","2026-07-22 14:32:45:275","2026-07-22 14:32:45:275","Chitgoppa College Cam 3","18.426084","77.277903","48211000000054384","Active","2023-12-24","48211000000072975"
"48211000000130124","48211000000013007","2026-07-22 14:32:45:277","2026-07-22 14:32:45:277","Hulsuru Court Complex Cam 1","18.262948","77.588481","48211000000054384","Active","2022-01-30","48211000000072976"
